Index,id,name,summary,space,description,neighborhood_overview,transit,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,_61,_62,Breakfast,Essentials,_65,_66,Gym,_68,Internet,Kitchen,_71,_72,Pool,_74,_75,_76,_77,TV,_79
2158,3279728,Stylish West Seattle 3BD  ,"Recently remodeled mid century home is squarely located in the heart of southern West Seattle, just a few minutes walk from shopping and a major West Seattle bus hub. Roomy and bright, it will very comfortably sleep five people. More pix coming soon!","This is a clean, comfortable, safe and secure, and recently remodeled home. Living room with huge bay windows and skylight make for an exceptionally bright space! On the main level there are two bedrooms, each with full bathroom. There is also a study. The basement also has a bedroom with its own 1/2 bathroom. There is LOADS of space in the basement for storage. Kitchen is spacious with awesome gas range and HUGE fridge. Outdoor charcoal grill available upon request. ","Recently remodeled mid century home is squarely located in the heart of southern West Seattle, just a few minutes walk from shopping and a major West Seattle bus hub. Roomy and bright, it will very comfortably sleep five people. More pix coming soon! This is a clean, comfortable, safe and secure, and recently remodeled home. Living room with huge bay windows and skylight make for an exceptionally bright space! On the main level there are two bedrooms, each with full bathroom. There is also a study. The basement also has a bedroom with its own 1/2 bathroom. There is LOADS of space in the basement for storage. Kitchen is spacious with awesome gas range and HUGE fridge. Outdoor charcoal grill available upon request.  Guests will have access to the full house. There is one driveway parking space available (sorry, garage is off limits) and virtually unlimited street parking. My plan is to be traveling extensively during the listed dates. Unless there is some unforeseen overlap with travel d","The house is located on the border of the up and coming White Center (which, incidentally, has some of the best Mexican and Vietnamese food in the city!) and the quietly residential Westwood neighborhoods. The house is a five minute walk from the Westwood shopping plaza, which has a QFC grocery store, Barnes and Noble, Target, and numerous other retailers and restaurants. The gorgeous Lincoln Park and speedy Vashon Island ferry are just a few minutes drive away; the Alaska/California/35th/Fauntleroy ""Junction"", the major retail area of California Ave., and Alki Beach  just a little further. Seatac Airport is only 20 minutes away ( a cheap cab ride!).",The house is a 3 MINUTE WALK away from one of West Seattle's major bus hubs. There are many buses heading downtown that can be caught almost every few minutes and which can get passengers to the heart of downtown in a little over 20 minutes. A direct bus to Seatac runs on weekdays.,16577139,9/6/2014,within a few hours,100%,100%,f,South Delridge,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,"25th Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,t,House,Entire home/apt,5,2.5,3.0,3.0,Real Bed,Cable TV|||Wireless Internet|||Wheelchair Accessible|||Kitchen|||Free Parking on Premises|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||Fire Extinguisher|||Essentials,150.0,200.0,1,0.0,3,30,4 weeks ago,t,0,26,56,331,9,7/8/2014,6/9/2015,89.0,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,2,0.52,False,True,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True
2159,8446766,Beautiful West Seattle Getaway,"Clean comfortable room, queen size memory foam bed, blackout shades, plus access to the rest of the house.  Well appointed bath with skylights, fully fenced and private back yard. Located in West Seattle, under 10 minutes to downtown or the airport. Walking distance to stores, restaurants, trails. Wifi. Pets welcome","You can bring your pets, under 10 minutes to downtown by car. Express bus service downtown and to/from airport every half hour. Plenty of restaurants and stores, 5 minutes to the beach and Vashon Ferry, Nightlife, Green Day's 'American Idiot' stage production showing daily, many miles of hiking trails in walking distance","Clean comfortable room, queen size memory foam bed, blackout shades, plus access to the rest of the house.  Well appointed bath with skylights, fully fenced and private back yard. Located in West Seattle, under 10 minutes to downtown or the airport. Walking distance to stores, restaurants, trails. Wifi. Pets welcome You can bring your pets, under 10 minutes to downtown by car. Express bus service downtown and to/from airport every half hour. Plenty of restaurants and stores, 5 minutes to the beach and Vashon Ferry, Nightlife, Green Day's 'American Idiot' stage production showing daily, many miles of hiking trails in walking distance Large gourmet kitchen, comfortable living room, huge backyard with propane heater and bbq. Plenty of free parking. Not there very much Plenty of restaurants and stores, 5 minutes to the beach and Vashon Ferry, Nightlife, Green Day's 'American Idiot' stage production showing daily, many miles of hiking trails in walking distance Just a few steps to metro bus","Plenty of restaurants and stores, 5 minutes to the beach and Vashon Ferry, Nightlife, Green Day's 'American Idiot' stage production showing daily, many miles of hiking trails in walking distance",Just a few steps to metro bus lines,28830264,5/3/2015,within an hour,100%,100%,f,South Delridge,2.0,2.0,"['email', 'phone', 'reviews']",f,"21st Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,f,House,Private room,3,1.0,1.0,1.0,Real Bed,TV|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Smoking Allowed|||Pets Allowed|||Pets live on this property|||Heating|||Family/Kid Friendly|||Suitable for Events|||Washer|||Dryer|||Smoke Detector|||Essentials,41.0,200.0,1,0.0,1,1125,3 months ago,t,29,59,89,364,3,25/9/2015,16/11/2015,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,2,0.88,False,False,False,True,True,True,False,False,True,True,True,True,False,True,False,True,True,True,True
2160,9733841,"Private, Cozy, Convenient W Seattle","Private bed and bath! Room features wonderful amenities: refrigerator, microwave, electric-kettle, WiFi, and television including 175 channels.  Enjoy easy access to Westwood Village and West Seattle's Alaska Junction (home of Easy Street Records). Just 15-30 minutes from downtown Seattle via car/bus and 15 minutes from SeaTac Airport.","This space was designed to give you maximum comfort by supplying you with everything you might need or want when away from your own home.  We hope you'll feel as comfortable here as you do in your own home! Room Features: WiFi Mini Fridge Microwave Electric Water Kettle Hair Dryer Iron XBox with hundred of movies to choose from  Roku with access to Netflix 32"" flat screen Satellite TV +175 channels","Private bed and bath! Room features wonderful amenities: refrigerator, microwave, electric-kettle, WiFi, and television including 175 channels.  Enjoy easy access to Westwood Village and West Seattle's Alaska Junction (home of Easy Street Records). Just 15-30 minutes from downtown Seattle via car/bus and 15 minutes from SeaTac Airport. This space was designed to give you maximum comfort by supplying you with everything you might need or want when away from your own home.  We hope you'll feel as comfortable here as you do in your own home! Room Features: WiFi Mini Fridge Microwave Electric Water Kettle Hair Dryer Iron XBox with hundred of movies to choose from  Roku with access to Netflix 32"" flat screen Satellite TV +175 channels You will have access to the main entry, your own bedroom, walk-in closet, and private bathroom. When we are home and available, we are happy to help our guests with anything they might need. We are LGBTQ friendly! Our neighborhood offers many amenities includi","Our neighborhood offers many amenities including:   -Westwood shopping center with Target, Starbucks, Bed Bath and Beyond, Marshalls, Big 5, Payless Shoes, Staples, grocery and liquor stores and restaurants. Within leisurely-walking distance. -SW Community Center with tennis courts, green space, indoor/outdoor basketball courts, heated swimming pool/hot tub/sauna, a track, and football/soccer fields. Shared by the high school. Three blocks from home -White Center with Proletariat Pizza, Award-Winning Zippy's Burgers, Full-Tilt ice cream (where you can get a beer and play arcade games), and more. Also within leisurely-walking distance.","We are located on the 120 bus line.  Homeowner is proficient with Seattle Public Transportation use and can provide information, as needed.  Other bus lines within walking distance are:  - To Downtown: (PHONE NUMBER HIDDEN), C (15-30 minute travel depending on time of day) -To West Seattle: 128",50224557,30/11/2015,within an hour,100%,100%,f,South Delridge,1.0,1.0,"['email', 'phone', 'google', 'linkedin', 'jumio']",t,"Delridge Way Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,f,Bed & Breakfast,Private room,2,1.0,1.0,1.0,Real Bed,TV|||Wireless Internet|||Breakfast|||Pets live on this property|||Heating|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo|||24-Hour Check-in|||Hangers|||Hair Dryer|||Iron,45.0,200.0,1,0.0,1,1125,2 days ago,t,28,30,51,324,0,25/9/2015,16/11/2015,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,1,0.88,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,False,True,True
2161,5852034, Maiden Mansion - Tiny House ,I designed and built this tiny house to be a cozy place to call home. I am renting it out as a bed and breakfast so that people who are interested in tiny living can experience it first hand. #deaffriendly Se habla español Je parle français,"I designed and built this tiny house on wheels. Inside I have a loft bedroom with a full size bed and a skylight, closet and side tables, a laundry shoot, downstairs (yes I have actual stairs, they also light up for night time bathroom jaunts) I have a full size guest bed, dining table with two skylights above it, couch space for four to six people, a washer and dryer, a fireplace, a desk, a kitchen with seven feet of counter space, pantry space, a convection oven and microwave, two burners, a hammered copper sink, a full size refrigerator, a full bathroom, more storage than I can fill and well over a hundred books! ******IMPORTANT MESSAGE FOR TINY HOUSERS****** Please do NOT send me reservation requests to get info about tiny houses. I cannot share any contact info through that. I am HAPPY to talk to you about tiny houses. Find my company Pocket Mansions, please message me through there. Thanks and I look forward to talking to you!","I designed and built this tiny house to be a cozy place to call home. I am renting it out as a bed and breakfast so that people who are interested in tiny living can experience it first hand. #deaffriendly Se habla español Je parle français I designed and built this tiny house on wheels. Inside I have a loft bedroom with a full size bed and a skylight, closet and side tables, a laundry shoot, downstairs (yes I have actual stairs, they also light up for night time bathroom jaunts) I have a full size guest bed, dining table with two skylights above it, couch space for four to six people, a washer and dryer, a fireplace, a desk, a kitchen with seven feet of counter space, pantry space, a convection oven and microwave, two burners, a hammered copper sink, a full size refrigerator, a full bathroom, more storage than I can fill and well over a hundred books! ******IMPORTANT MESSAGE FOR TINY HOUSERS****** Please do NOT send me reservation requests to get info about tiny houses. I cannot share","Staying here you are just a few blocks away from Westwood shopping center. There is a Target, Barnes and Nobles, Bank of America, 24 hour QFC (grocery store), three Starbucks and lots more. Here is the directory; (URL HIDDEN)","You are just two blocks away from the 125 bus and the 120 bus which will take you straight downtown, about a 20 minute bus ride. They drop you off within a few blocks of the Convention Center. ",5934694,15/4/2013,within an hour,100%,100%,f,South Delridge,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,"18th Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,t,Bed & Breakfast,Entire home/apt,4,1.0,1.0,2.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Breakfast|||Indoor Fireplace|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Safety Card|||Fire Extinguisher|||Essentials|||Shampoo|||24-Hour Check-in|||Hangers|||Hair Dryer|||Laptop Friendly Workspace,99.0,25.0,2,10.0,2,1125,today,t,7,37,65,217,54,19/5/2015,23/12/2015,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,7.01,True,False,True,True,False,True,False,False,True,True,True,False,False,True,True,False,False,False,True
2162,1851837,Awesome cozy One Bedroom Apartment,"Enjoy the-lower level of our home a great living space with flat screen, beautiful walk in shower, full washer dryer, kitchen-ette and a comfy queen bed. We are on bus-line to downtown and a quick walk to Westwood for Starbucks, restaurants and shopping. You'll feel at home!","Enjoy the-lower level of our home a great living space with flat screen, beautiful walk in shower, full washer dryer, kitchen-ette and a comfy queen bed. We are on bus-line to downtown and a quick walk to Westwood for Starbucks, restaurants and shopping. You'll feel at home! We are located right on the 22 bus-line going to the West Seattle junction and downtown.  Two blocks away is Southwest Athletic complex with running track and tennis courts.   During your stay you are welcome to use the big 4 person spa on the lower level patio and you'll love the beautiful shower and bathroom.  Stretch out on the comfy sofa and watch TV or one of the many dvds.   Hello we are happy to have you stay with us!  We are also home to 3 happy friendly dogs!","Enjoy the-lower level of our home a great living space with flat screen, beautiful walk in shower, full washer dryer, kitchen-ette and a comfy queen bed. We are on bus-line to downtown and a quick walk to Westwood for Starbucks, restaurants and shopping. You'll feel at home! Enjoy the-lower level of our home a great living space with flat screen, beautiful walk in shower, full washer dryer, kitchen-ette and a comfy queen bed. We are on bus-line to downtown and a quick walk to Westwood for Starbucks, restaurants and shopping. You'll feel at home! We are located right on the 22 bus-line going to the West Seattle junction and downtown.  Two blocks away is Southwest Athletic complex with running track and tennis courts.   During your stay you are welcome to use the big 4 person spa on the lower level patio and you'll love the beautiful shower and bathroom.  Stretch out on the comfy sofa and watch TV or one of the many dvds.   Hello we are happy to have you stay with us!  We are also home t",There is perfect parking right in front of the house.,"You are just two blocks away from the 125 bus and the 120 bus which will take you straight downtown, about a 20 minute bus ride. They drop you off within a few blocks of the Convention Center. ",9671018,27/10/2013,within a few hours,100%,100%,f,South Delridge,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"24th Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,t,House,Entire home/apt,3,1.0,1.0,1.0,Real Bed,TV|||Cable TV|||Wireless Internet|||Kitchen|||Hot Tub|||Indoor Fireplace|||Heating|||Family/Kid Friendly|||Washer|||Dryer,95.0,50.0,1,25.0,1,21,2 weeks ago,t,0,0,0,156,9,30/12/2013,19/5/2015,96.0,9.0,10.0,9.0,10.0,9.0,9.0,f,moderate,f,f,1,0.37,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,False,False,True,True
2163,7324041,Stylish studio in West Seattle,"This uncluttered 800 sqft studio has a private entrance, full bathroom and full kitchen. Comfortably accommodates two with a queen bed, two more on the pull-out sofa. Great proximity to stores, bars/restaurants, bus lines, and Vashon Island ferry.","This fun, spacious, and private studio has views of the Olympic Mountains, access to a shared patio, and full kitchen/laundry facilities.","This uncluttered 800 sqft studio has a private entrance, full bathroom and full kitchen. Comfortably accommodates two with a queen bed, two more on the pull-out sofa. Great proximity to stores, bars/restaurants, bus lines, and Vashon Island ferry. This fun, spacious, and private studio has views of the Olympic Mountains, access to a shared patio, and full kitchen/laundry facilities. Please enter the studio by walking around the north side of the house and proceeding down the path to your private entrance at the back door. Please note that there is a slight slope to the path down to the private entrance, which may be difficult for elderly or disabled guests to access. The hosts live upstairs and may be available in the evenings to help you during your stay. You may run into them in the garden/patio area as they continue to improve the garden and water the plants! The Westwood Village neighborhood of West Seattle is 1.5 miles from the shores of the Puget Sound. A full-sized grocery store","The Westwood Village neighborhood of West Seattle is 1.5 miles from the shores of the Puget Sound. A full-sized grocery store, Starbucks, and all the amenities of the Westwood Village shopping center are within 2 blocks. Lots of neighborhood restaurants/bars are also within easy walking distance. Driving time to downtown (non-rush hour) is 17 minutes.","There is ample street parking outside the house, and there are multiple bus routes to all parts of the city a block away! If you are arriving via public transportation, a 30 minute trip from Sea-Tac Airport on the 560 to Westwood Village will take you within 1.5 blocks of the house. From the house, the Rapid Ride C-line bus will take you to dowtown Seattle via West Seattle's popular California Junction. The 125 bus drops you off at the Pike Place Market, while the 120 and 21 will also take you to downtown Seattle.",4716190,15/1/2013,within an hour,100%,100%,t,South Delridge,1.0,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'kba']",t,"24th Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,t,House,Entire home/apt,4,1.0,0.0,1.0,Real Bed,TV|||Internet|||Wireless Internet|||Air Conditioning|||Kitchen|||Free Parking on Premises|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo,79.0,38.0,2,18.0,1,30,3 days ago,t,24,54,84,171,24,18/7/2015,30/12/2015,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t,flexible,f,f,1,4.21,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True
2164,4105081,Private Bedroom in W. Seattle Home,"Comfy bedroom with queen sized bed in stylish West Seattle home. Close to shopping, public transit, and lots more! Room also has private full bathroom. Full access to kitchen, laundry, etc. included. ","Comfy, spacious bedroom in clean, safe West Seattle home with own private bathroom.","Comfy bedroom with queen sized bed in stylish West Seattle home. Close to shopping, public transit, and lots more! Room also has private full bathroom. Full access to kitchen, laundry, etc. included.  Comfy, spacious bedroom in clean, safe West Seattle home with own private bathroom. Kitchen, laundry, street parking. I will be in the house during rental period. Your bedroom is down the hall from mine. Privacy and comfort are of great importance for me and my guests, so these things will be given utmost consideration and respect. The house is located on the border of the up and coming White Center (which, incidentally, has some of the best Mexican and Vietnamese food in the city!) and the quietly residential Westwood neighborhoods. The house is a five minute walk from the Westwood shopping plaza, which has a QFC grocery store, Barnes and Noble, Target, and numerous other retailers and restaurants. The gorgeous Lincoln Park and speedy Vashon Island ferry are just a few minutes drive away","The house is located on the border of the up and coming White Center (which, incidentally, has some of the best Mexican and Vietnamese food in the city!) and the quietly residential Westwood neighborhoods. The house is a five minute walk from the Westwood shopping plaza, which has a QFC grocery store, Barnes and Noble, Target, and numerous other retailers and restaurants. The gorgeous Lincoln Park and speedy Vashon Island ferry are just a few minutes drive away; the Alaska/California/35th/Fauntleroy ""Junction"", the major retail area of California Ave., and Alki Beach just a little further. Seatac Airport is only 20 minutes away ( a cheap cab ride!).",The house is a 3 MINUTE WALK away from one of West Seattle's major bus hubs. There are many buses heading downtown that can be caught almost every few minutes and which can get passengers to the heart of downtown in a little over 20 minutes. A direct bus to Seatac runs on weekdays.,16577139,9/6/2014,within a few hours,100%,100%,f,South Delridge,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'manual_offline', 'jumio']",t,"25th Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,t,House,Private room,2,1.0,1.0,1.0,Real Bed,Cable TV|||Wireless Internet|||Kitchen|||Heating|||Washer|||Smoke Detector|||Carbon Monoxide Detector|||Fire Extinguisher|||Essentials,70.0,38.0,1,0.0,2,7,7 months ago,t,30,60,90,365,2,18/10/2014,27/6/2015,90.0,9.0,9.0,10.0,10.0,8.0,9.0,f,flexible,f,f,2,0.14,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True
2165,8474605,"Cute, Clean West Seattle Bungalo","Cute little private room in my unique west Seattle house. Very comfortable queen size memory foam bed. Full use of the whole house which includes, large bathroom with tub, living room, well appointed kitchen, and huge fenced, private back yard. Well behaved pets welcome.","Very cool house in a quiet neighborhood. Plenty of space with a big , private backyard perfect for hanging out even on cold nights. Outdoor propane heater, fireplace, and gas grill.","Cute little private room in my unique west Seattle house. Very comfortable queen size memory foam bed. Full use of the whole house which includes, large bathroom with tub, living room, well appointed kitchen, and huge fenced, private back yard. Well behaved pets welcome. Very cool house in a quiet neighborhood. Plenty of space with a big , private backyard perfect for hanging out even on cold nights. Outdoor propane heater, fireplace, and gas grill. Bath, kitchen, living room, backyard, barbeque I have a small apartment apart from the house in the rear, so I'll be around and the guests can have any level of interaction they choose. The people are friendly and I never have to search for a parking place Express bus service from sea-tac airport and to downtown. Bus service is every half hour from the airport until 10 pm and takes about 35 minutes. Bus service to downtown goes every 15 minutes. Bus stop is only one small block from the house.",The people are friendly and I never have to search for a parking place,Express bus service from sea-tac airport and to downtown. Bus service is every half hour from the airport until 10 pm and takes about 35 minutes. Bus service to downtown goes every 15 minutes. Bus stop is only one small block from the house.,28830264,5/3/2015,within an hour,100%,100%,f,South Delridge,2.0,2.0,"['email', 'phone', 'reviews']",f,"21st Avenue Southwest, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,f,House,Private room,2,1.0,1.0,1.0,Real Bed,,50.0,38.0,1,0.0,1,13,never,t,30,60,90,365,0,18/10/2014,27/6/2015,90.0,9.0,9.0,10.0,10.0,8.0,9.0,f,flexible,f,f,2,0.14,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2166,5682,"Cozy Studio, min. to downtown -WiFi","The Cozy Studio is a perfect launchpad for your city getaway. Enjoy amenities such as WiFi, Queen sized bed, a mini-fridge, microwave, coffee maker, iron, hair dryer, and more. Close to bus lines that go into downtown and the airport. For more information, see below.","Hello fellow travelers, Save some money and have a great time in Seattle! Rent this comfortable studio (private suite), furnished room with a queen bed, a 3/4 bathroom with large shower, a very basic kitchenette and a private entrance. This studio is on the first floor of my townhouse. The room faces east towards the street. The studio gets plenty of natural light and is furnished with noise reducing curtains and blinds that help reduce outside noise. The studio is also equipped with a noise machine. Free WiFi is available. Please feel free to ask questions, I look forward to hearing from you. Kind Regards, Maddy Note: The Viaduct has a few closures a year, but it should not effect your trip into Downtown or to other parts of Seattle from my place. And it will certainly not take you much longer than the main route. Closure notifications can be made by the City of Seattle a week prior. If you happen to be here during a closure, please talk to me and I will let you know which alternative","The Cozy Studio is a perfect launchpad for your city getaway. Enjoy amenities such as WiFi, Queen sized bed, a mini-fridge, microwave, coffee maker, iron, hair dryer, and more. Close to bus lines that go into downtown and the airport. For more information, see below. Hello fellow travelers, Save some money and have a great time in Seattle! Rent this comfortable studio (private suite), furnished room with a queen bed, a 3/4 bathroom with large shower, a very basic kitchenette and a private entrance. This studio is on the first floor of my townhouse. The room faces east towards the street. The studio gets plenty of natural light and is furnished with noise reducing curtains and blinds that help reduce outside noise. The studio is also equipped with a noise machine. Free WiFi is available. Please feel free to ask questions, I look forward to hearing from you. Kind Regards, Maddy Note: The Viaduct has a few closures a year, but it should not effect your trip into Downtown or to other parts",The people are friendly and I never have to search for a parking place,"Bus 120 is right outside and goes into downtown in approx. 20 minutes.  DISTANCE FROM MY PLACE TO: • Pikes Place Market/DOWNTOWN = 7.4 miles (approx. 15 min. by car) • Pioneer Square = 6.4 miles • SEATAC Airport = 9.3 miles (16 min.) MY PLACE TO OTHER AREAS IN MY NEIGHBORHOOD • Westwood Village = 0.4 miles (Nearby Shopping Center) • West Seattle Triangle = 4.3 miles  (California St., is where you will find nightlife/bars,  restaurants, antique stores, and much more). • ALKI Beach = 6.2 miles  (Alki has breathtaking views of the city) • Lincoln Park/Vashon Island Ferry Terminal = 2.5 miles The direct bus route from my place to/from Downtown takes only *20 minutes (*Travel time may fluctuate depending on what time of day). One of the first stops in town is near Pikes Place Market (within a block or two). Driving there takes approx *15 minutes (*add 15 to 20 minutes during rush hour).  ••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••••• Westwood Village - ONLY ",8993,3/3/2009,within an hour,100%,100%,f,South Delridge,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,"Delridge Way Sw, Seattle, WA 98106, United States",South Delridge,South Delridge,Delridge,98106,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,TV|||Internet|||Wireless Internet|||Kitchen|||Heating|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Essentials|||Shampoo|||24-Hour Check-in|||Hangers|||Hair Dryer|||Iron|||Laptop Friendly Workspace,48.0,25.0,1,5.0,3,28,2 weeks ago,t,12,33,46,309,297,21/3/2010,14/12/2015,96.0,10.0,10.0,10.0,10.0,9.0,10.0,t,strict,f,t,1,4.21,True,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True
2167,2737012,"Cozy, Garden Studio in West Seattle","Our cozy one bedroom studio offers a private garden/deck and parking in beautiful, residential West Seattle. Full bath (tub/shower), and basic kitchenette (microwave, small refrigerator) with complementary coffee and tea. Catch an easy bus to downtown.","Our cozy one bedroom studio offers a private garden/deck and parking in beautiful West Seattle. Full, spacious bath, and basic kitchen with complementary coffee and tea. Catch a bus to downtown or stroll to White Center for dinner or a drink. This attached studio has its own private entrance only 30' from the dedicated parking spot (no stairs).  The unit is completely self-contained and quiet.   ","Our cozy one bedroom studio offers a private garden/deck and parking in beautiful, residential West Seattle. Full bath (tub/shower), and basic kitchenette (microwave, small refrigerator) with complementary coffee and tea. Catch an easy bus to downtown. Our cozy one bedroom studio offers a private garden/deck and parking in beautiful West Seattle. Full, spacious bath, and basic kitchen with complementary coffee and tea. Catch a bus to downtown or stroll to White Center for dinner or a drink. This attached studio has its own private entrance only 30' from the dedicated parking spot (no stairs).  The unit is completely self-contained and quiet.   Deck furniture, queen-sized bed, small eating table with chairs, reading chair, Wi-Fi, Kitchenette with just microwave, refrigerator, coffee maker, hot water maker, complimentary coffee and tea.  Full, spacious bathroom (hair dryer, iron and board, soap, shampoo) Large closet with shelving and dresser. We are available by email or text for anythi",I love that we can see mountains as we walk around our quiet and peaceful neighborhood.  We are less than 15 minutes from the airport and about 6 miles to downtown Seattle.  Your private back deck gets amazing sun in the afternoon and is perfect for relaxing.,"There is a main bus line 3 blocks away to downtown Seattle.  You can also walk to the eclectic neighborhood White Center, just 1.5 miles.  It offers many restaurants, a brewery, yoga studio, coffee shop and more!  Feel free to use our 2 bikes (available upon request).",14004230,7/4/2014,within a few hours,100%,100%,t,Highland Park,1.0,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,"13th Avenue Southwest, Seattle, WA 98106, United States",Highland Park,South Delridge,Delridge,98106,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Heating|||Family/Kid Friendly|||Smoke Detector|||Carbon Monoxide Detector|||Fire Extinguisher|||Essentials|||Shampoo,65.0,25.0,1,0.0,2,10,5 weeks ago,t,0,0,0,91,106,8/6/2014,8/12/2015,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,1,5.52,False,False,False,True,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True
