Index,id,name,summary,space,description,neighborhood_overview,transit,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,_61,_62,Breakfast,Essentials,_65,_66,Gym,_68,Internet,Kitchen,_71,_72,Pool,_74,_75,_76,_77,TV,_79
686,977722,serene apartment close to UW,"This is a basement unit with shoji screened windows that allow for privacy plus light. The bed is comfortable, the kitchen is well equipped, the bathroom has heated tile floors. It has a separate entrance from the house.  On street parking.","Enter a peaceful space in the lower unit of a private home with a garden on a quiet street.  Located in the University District with access to public transportation to most areas in and around Seattle, especially downtown.  Easy walking distance to the UW, bookstores, coffee shops, restaurants, movie theaters, upscale and downscale clothing stores, grocery stores, and pleasant green spaces.  Shoji screens are on all the windows of the apartment so it is light and private.  The kitchen is equipped with a gas stove, a refrigerator and everything you need to cook with, eat off of and drink out of.  Filtered water is in the refrigerator.  Tea and coffee are provided along with some fresh fruit and cookies or a quick bread.  There are a lot of grocery stores within walking distance. The Farmers Market, open on Saturday from 9AM-2PM year round is across the street from a Safeway. They are the closest. Hair dryer equipped. Bookings for a week or more may use the washer and dryer. More informa","This is a basement unit with shoji screened windows that allow for privacy plus light. The bed is comfortable, the kitchen is well equipped, the bathroom has heated tile floors. It has a separate entrance from the house.  On street parking. Enter a peaceful space in the lower unit of a private home with a garden on a quiet street.  Located in the University District with access to public transportation to most areas in and around Seattle, especially downtown.  Easy walking distance to the UW, bookstores, coffee shops, restaurants, movie theaters, upscale and downscale clothing stores, grocery stores, and pleasant green spaces.  Shoji screens are on all the windows of the apartment so it is light and private.  The kitchen is equipped with a gas stove, a refrigerator and everything you need to cook with, eat off of and drink out of.  Filtered water is in the refrigerator.  Tea and coffee are provided along with some fresh fruit and cookies or a quick bread.  There are a lot of grocery st","This is a wonderful walking neighborhood.  Not only is it close to the UW, there are two grocery stores, a Saturday Farmer's Market, good restaurants, coffee shops, an old movie theater, vintage clothing stores, used bookstores, a Goodwill and high end stores all in easy walking distance","The # 30 and #74 bus stop is a block away.  A 10 minute walk to University Way will put you at a bus stop with several busses to downtown.  They take you into the tunnel where you can catch the Light Rail to the airport. If you are driving, the I-5 on/off ramp is straight down 50th Street. On street parking is available with provide permit.  The driveway is shared with the owner .  You can use it if no street parking is available.",5282519,1/3/2013,within a few hours,100%,100%,f,University District,1.0,1.0,"['email', 'phone', 'reviews', 'kba']",t,"21st Avenue Northeast, Seattle, WA 98105, United States",University District,University District,University District,98105,t,Apartment,Entire home/apt,2,1.0,1.0,1.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||Fire Extinguisher|||Essentials|||Shampoo,80.0,30.0,1,20.0,2,28,today,t,1,27,57,105,64,24/3/2013,20/12/2015,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,t,t,1,1.89,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True
687,2931922,"2 Baths W/D,View walk UW (302)","Large 2 bdr 2 baths apt with many Luxuries on Quiet Street walk to UW, Ravenna park, University Village, Trail.  2 blocks to every bus line in Seattle,  4-8 min drive to Children Hospital, downtown Seattle,Portage Bay, Lake Union and the Eastlake. ","Located in a quiet cul-de-sac neighborhood, this two bedroom Apartment is spacious and surrounded by trees and fresh air:  *Two Bedrooms/ Two Bathrooms  * Fully Furnished. * Kitchen is simply equipped. * Ceiling fans in dining room and two bedrooms  * Intercom Controlled Access.  * Washer/Dryer/Dishwasher/Microwave Oven/ Disposal in the unit  * Flat screen TV with powerful antenna receiving 60 more channels more than basic cable. * 3rd floor quiet corner with with thick dense carpet and no pets in the building. * Private Deck * most leather furniture  * Easy to find street parking or an assigned remote controlled garage parking space at a small fee  * Controlled entrance with intercom * Easy access to I-5. 10 min to get to down town normally; 20+min in rush hour. This bright, upgraded apartment is conveniently located, with a view of the city and University Village, an upscale, open-air shopping mall in the University District of Seattle. There are two queen beds  and beddings, a long ","Large 2 bdr 2 baths apt with many Luxuries on Quiet Street walk to UW, Ravenna park, University Village, Trail.  2 blocks to every bus line in Seattle,  4-8 min drive to Children Hospital, downtown Seattle,Portage Bay, Lake Union and the Eastlake.  Located in a quiet cul-de-sac neighborhood, this two bedroom Apartment is spacious and surrounded by trees and fresh air:  *Two Bedrooms/ Two Bathrooms  * Fully Furnished. * Kitchen is simply equipped. * Ceiling fans in dining room and two bedrooms  * Intercom Controlled Access.  * Washer/Dryer/Dishwasher/Microwave Oven/ Disposal in the unit  * Flat screen TV with powerful antenna receiving 60 more channels more than basic cable. * 3rd floor quiet corner with with thick dense carpet and no pets in the building. * Private Deck * most leather furniture  * Easy to find street parking or an assigned remote controlled garage parking space at a small fee  * Controlled entrance with intercom * Easy access to I-5. 10 min to get to down town normally","It is at a quiet cul-de-sac. However, it is conveniently located close to the UW, parks, hiking trails, shopping center (with so many great restaurant especially Din Tai Fung), and public transit. You can also rent one of my bikes to take the Burke Gilman trail to Lake Washington. ","If you come from the airport, you may either take the cab or take the link (train) to downtown Seattle. Then take the bus 71,72,73 to U district. Our place is just a couple blocks from the 25th ave where the University Village Shopping Center is, there are many bus lines to literally take you to anywhere in Seattle.",3074414,27/7/2012,within a few hours,80%,100%,f,Ravenna,34.0,34.0,"['email', 'phone', 'reviews', 'kba']",t,"Ravenna Avenue Northeast, Seattle, WA 98105, United States",University District,University District,University District,98105,t,Apartment,Entire home/apt,5,2.0,2.0,2.0,Real Bed,TV|||Cable TV|||Internet|||Wireless Internet|||Kitchen|||Buzzer/Wireless Intercom|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Fire Extinguisher|||Essentials|||Shampoo,145.0,95.0,2,15.0,1,1125,yesterday,t,30,60,90,365,10,17/8/2014,27/9/2015,87.0,9.0,9.0,9.0,9.0,9.0,8.0,f,moderate,f,f,34,0.59,False,False,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False,True,True
688,8253955,Amazing English Tudor Home Near UW,"Private apt suite in 100 year old English Tudor within easy walk of the Univ of Wash, university retail area, Farmer's Market and University Village, Seattle's unique, open-air shopping/dining destination. Also close to Seattle Children's hospital.","This space is a private apartment with its own entrance in the lower level of a lovely, 100 year old English Tudor home known as University Park Manor. The apartment consists of 4 rooms plus bathroom with shower. A large master bedroom area with queen bed, pullout couch and flat screen TV, together with an adjoining kitchen and bathroom form a complete studio apartment. Two adjacent rooms separated by a closeable door contain a trundle bed for two and small desk with a separate entry room for coats, shoes, luggage and bikes. Additional guests beyond two may be accommodated for an additional fee. The kitchen is newly remodeled and includes an eating area complete with all kitchen utensils to provide your own meals if desired.  Cable TV, DVD player and Wi-Fi is provided.","Private apt suite in 100 year old English Tudor within easy walk of the Univ of Wash, university retail area, Farmer's Market and University Village, Seattle's unique, open-air shopping/dining destination. Also close to Seattle Children's hospital. This space is a private apartment with its own entrance in the lower level of a lovely, 100 year old English Tudor home known as University Park Manor. The apartment consists of 4 rooms plus bathroom with shower. A large master bedroom area with queen bed, pullout couch and flat screen TV, together with an adjoining kitchen and bathroom form a complete studio apartment. Two adjacent rooms separated by a closeable door contain a trundle bed for two and small desk with a separate entry room for coats, shoes, luggage and bikes. Additional guests beyond two may be accommodated for an additional fee. The kitchen is newly remodeled and includes an eating area complete with all kitchen utensils to provide your own meals if desired.  Cable TV, DVD p","Built in 1915, not long after the famed 1909 Alaska–Yukon–Pacific Exposition, University Park Manor is situated in one of the oldest neighborhoods near the University, annexed by the City of Seattle in 1891. The exposition, originally planned for 1907 to mark the 10th anniversary of the Klondike Gold Rush became the current site of the University of Washington. University Park lives up to its name with lovely, tree-lined boulevards, the sounds of birds, and the occasional squirrel and urban raccoon sharing the neighborhood. It is situated convenient to local amenities with a “walk score"" of 89 out 100.","Most errands can be accomplished on foot, using nearby bus lines or Pronto Cycle Share or the popular taxi services. Parking is quite limited and only available on the street. For those with cars, a temporary street parking pass may be available for an additional fee if it is not in use. Key Destinations: --Seattle Children's Hospital is 2 miles to the East --A few blocks to the West lies University Avenue, or ""The Ave"", as it is known locally. The Ave has scores of retail businesses of nearly infinite variety serving the university community as you would find in any such area. Just a few blocks to the South and West is the University District Farmer's Market, the largest of its kind in Washington state, which is open year around. --A half mile to the East and South is University Village, Seattle's only outdoor lifestyle destination shopping center, offering a unique mix of locally-owned boutiques, signature national retailers, and a distinct collection of restaurants and eateries.",8350163,6/9/2015,within a few hours,100%,100%,f,University District,1.0,1.0,"['email', 'phone', 'reviews']",f,"Northeast 55th Street, Seattle, WA 98105, United States",University District,University District,University District,98105,t,House,Entire home/apt,6,1.0,1.0,3.0,Real Bed,Cable TV|||Wireless Internet|||Kitchen|||Pets live on this property|||Cat(s)|||Heating|||Family/Kid Friendly|||Smoke Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo,150.0,50.0,2,15.0,7,1125,5 weeks ago,t,30,60,90,365,3,5/10/2015,22/12/2015,93.0,10.0,10.0,9.0,10.0,9.0,8.0,f,moderate,f,f,1,0.98,False,False,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,True,True
689,6426462,Private bath walk UW U Village(202),"Private room in the large  quiet 2-bdr/2-baths/W/D condo. A friendly UW student stays in the other room .   Walk to UW, Ravenna park, U Village, Trail.  2 blocks to many bus line in Seattle,  4-8 min drive to Children Hospital, 15 min to downtown.","Share this spacious two bedroom apt with a UW friendly & respectful and quiet UW male student. You have your own large room with  a new queen bed with a very thick and comfy memory foam mattress and private bath.  You are welcome to use the equipped kitchen and living room.  The internet connection is good too. This furnished large two bedroom apt is located in the quiet and convenient Bryant/Ravenna neighborhood. Located in a quiet cul-de-sac neighborhood but short walk to U Village and UW, this two bedroom Apartment is spacious facing the Burg Gilman trails with many trees and fresh air:  *Two Bedrooms/ Two Bathrooms  *dining table and chairs, TV  and new sleeper sofa. * Equipped Kitchen   * Intercom Controlled Access.  * Washer/Dryer/Dishwasher/Microwave Oven/ Disposal in the unit  * Flat screen TV with powerful antenna receiving 60 more channels more than basic cable. * 2nd floor quiet corner with with thick dense carpet and no pets in the building. * Private Deck shared only with ","Private room in the large  quiet 2-bdr/2-baths/W/D condo. A friendly UW student stays in the other room .   Walk to UW, Ravenna park, U Village, Trail.  2 blocks to many bus line in Seattle,  4-8 min drive to Children Hospital, 15 min to downtown. Share this spacious two bedroom apt with a UW friendly & respectful and quiet UW male student. You have your own large room with  a new queen bed with a very thick and comfy memory foam mattress and private bath.  You are welcome to use the equipped kitchen and living room.  The internet connection is good too. This furnished large two bedroom apt is located in the quiet and convenient Bryant/Ravenna neighborhood. Located in a quiet cul-de-sac neighborhood but short walk to U Village and UW, this two bedroom Apartment is spacious facing the Burg Gilman trails with many trees and fresh air:  *Two Bedrooms/ Two Bathrooms  *dining table and chairs, TV  and new sleeper sofa. * Equipped Kitchen   * Intercom Controlled Access.  * Washer/Dryer/Dishw","It is at a quiet cul-de-sac. However, it is conveniently located close to the UW, parks, hiking trails, shopping center (with so many great restaurant especially Din Tai Fung), and public transit. You can also rent one of my bikes to take the Burke Gilman trail to Lake Washington.","If you come from the airport, you may either take the cab or take the link (train) to downtown Seattle. Then take the bus 71,72,73 to U district. Our place is just a couple blocks from the 25th ave where the University Village Shopping Center is, there are many bus lines to literally take you to anywhere in Seattle.",3074414,27/7/2012,within a few hours,80%,100%,f,Ravenna,34.0,34.0,"['email', 'phone', 'reviews', 'kba']",t,"Ravenna Avenue Northeast, Seattle, WA 98105, United States",University District,University District,University District,98105,t,Condominium,Private room,1,1.0,1.0,1.0,Real Bed,TV|||Internet|||Wireless Internet|||Kitchen|||Buzzer/Wireless Intercom|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Fire Extinguisher|||Essentials|||Shampoo,65.0,50.0,1,15.0,7,1125,a week ago,t,27,27,27,277,2,9/6/2015,24/7/2015,100.0,10.0,10.0,9.0,10.0,10.0,10.0,f,moderate,f,f,34,0.29,False,False,False,True,True,False,False,False,True,True,True,False,False,True,True,False,False,True,True
690,8154238,UW Hacker House - 2nd flr 2p U,"Built, run and supported by Seattle tech and start up veterans, GrokHome's focus is to create a supportive environment for smart people working on interesting projects, start ups and more. This listing is an upper bunk, in a 2-person shared room.","*This listing is only available to those working in the tech/science space.* Live in a hacker house, and immerse yourself in the Seattle tech scene.  Connecting people through new ideas and technology is a huge part of what we do. You can expect demos and talks from people doing incredible work. We love when our guests want to show off something they are working on or are passionate about.  Our residents attend myriad events in technology around the city, and it is likely you will expand your network during your stay. From researchers at the University of Washington, to indie game developers, to interns at (SENSITIVE CONTENTS HIDDEN), we are proud to host a diverse group of hackers, makers and entrepreneurs. Just inquire to apply.","Built, run and supported by Seattle tech and start up veterans, GrokHome's focus is to create a supportive environment for smart people working on interesting projects, start ups and more. This listing is an upper bunk, in a 2-person shared room. *This listing is only available to those working in the tech/science space.* Live in a hacker house, and immerse yourself in the Seattle tech scene.  Connecting people through new ideas and technology is a huge part of what we do. You can expect demos and talks from people doing incredible work. We love when our guests want to show off something they are working on or are passionate about.  Our residents attend myriad events in technology around the city, and it is likely you will expand your network during your stay. From researchers at the University of Washington, to indie game developers, to interns at (SENSITIVE CONTENTS HIDDEN), we are proud to host a diverse group of hackers, makers and entrepreneurs. Just inquire to apply. We offer cow","It is at a quiet cul-de-sac. However, it is conveniently located close to the UW, parks, hiking trails, shopping center (with so many great restaurant especially Din Tai Fung), and public transit. You can also rent one of my bikes to take the Burke Gilman trail to Lake Washington.","If you come from the airport, you may either take the cab or take the link (train) to downtown Seattle. Then take the bus 71,72,73 to U district. Our place is just a couple blocks from the 25th ave where the University Village Shopping Center is, there are many bus lines to literally take you to anywhere in Seattle.",1243056,3/10/2011,within an hour,90%,100%,f,Capitol Hill,37.0,37.0,"['email', 'phone', 'facebook', 'linkedin', 'reviews', 'jumio']",t,"Northeast 42nd Street, Seattle, WA 98105, United States",University District,University District,University District,98105,t,House,Shared room,1,1.0,1.0,1.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Heating|||Suitable for Events|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Essentials,50.0,35.0,1,0.0,4,1125,3 months ago,t,30,60,90,365,0,9/6/2015,24/7/2015,100.0,10.0,10.0,9.0,10.0,10.0,10.0,f,strict,f,f,37,0.29,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,True,False,True
691,5020861,cozy balcony apt one block to UW ,This is a one bedroom apartment one block from the University of Washington. Its a quiet corner apartment with a balcony with coffee and modest breakfast. I sleep on the pull out couch and I have a small friendly dog. Close to buses going downtown.,"Proximity to the university is great. Walk one block (which takes me about 1 minute) and you are on the northeast end of campus, which is convenient to the Burke Museum and Paccar.  There is laundry on my floor, 1.75 to wash and 1.75 to dry Please note I have a small dog.","This is a one bedroom apartment one block from the University of Washington. Its a quiet corner apartment with a balcony with coffee and modest breakfast. I sleep on the pull out couch and I have a small friendly dog. Close to buses going downtown. Proximity to the university is great. Walk one block (which takes me about 1 minute) and you are on the northeast end of campus, which is convenient to the Burke Museum and Paccar.  There is laundry on my floor, 1.75 to wash and 1.75 to dry Please note I have a small dog. Guests have access to the entire apartment. I go to bed around 10 pm so cable would not be available at that time since the television is located in the living room.  On nights where the price is listed as 100$ it is likely that I will not be in town for most of or all of the visit so the access changes to the entire apartment.  Breakfast options include coffee, tea, cereal, toast with jam and cream cheese, instant grits and oatmeal. I am very busy and keep to myself but am",Its a busy neighborhood with lots of resturants and store one block away. There are many busses and car rentals. There are parks not far from the area and great shopping can be found a 15 minute walk away at university village.,"buss, car rental",1324474,23/10/2011,within an hour,100%,100%,f,University District,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"15th Avenue Northeast, Seattle, WA 98105, United States",University District,University District,University District,98105,t,Apartment,Private room,3,1.0,1.0,1.0,Real Bed,TV|||Cable TV|||Internet|||Wireless Internet|||Kitchen|||Breakfast|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||Essentials,65.0,35.0,1,0.0,1,1125,yesterday,t,29,39,69,344,14,2/3/2015,28/12/2015,92.0,10.0,8.0,9.0,10.0,10.0,9.0,f,strict,f,f,1,1.36,False,False,True,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True
692,9611409,Cozy oasis in vibrant neighborhood,"Art studio has bamboo floors, high beamed ceiling, beautiful cedar wood. Rustic feel to it with urban life 5 min walk away.  Access to yoga studio in main building, 3/4 bath & coffee/microwave/mini fridge & Wi fi.  Meditation classes complimentary.","Guests looking for a quiet creative space yet want access to a bustling urban environment will enjoy this little studio.  Writers, artists and dreamers can enjoy a sumptuous brand-new sofa bed, bamboo floors,  and beautiful rustic cedar wood walls and ceilings.  Snuggle in bed with a book or work on a novel at the fold-out oak table. Adjustable task lighting helps to illuminate art projects or create a romantic mood. The bathroom is located downstairs  within the main house by the yoga studio. A side bar with a Keurig coffee maker, a microwave, mini fridge is also available, along with an assortment of coffees, teas and filtered water.","Art studio has bamboo floors, high beamed ceiling, beautiful cedar wood. Rustic feel to it with urban life 5 min walk away.  Access to yoga studio in main building, 3/4 bath & coffee/microwave/mini fridge & Wi fi.  Meditation classes complimentary. Guests looking for a quiet creative space yet want access to a bustling urban environment will enjoy this little studio.  Writers, artists and dreamers can enjoy a sumptuous brand-new sofa bed, bamboo floors,  and beautiful rustic cedar wood walls and ceilings.  Snuggle in bed with a book or work on a novel at the fold-out oak table. Adjustable task lighting helps to illuminate art projects or create a romantic mood. The bathroom is located downstairs  within the main house by the yoga studio. A side bar with a Keurig coffee maker, a microwave, mini fridge is also available, along with an assortment of coffees, teas and filtered water. Guests can access the yoga studio in main building for private or group practice. Meditation classes are co","Wallingford is a lovely walkable neighborhood, just minutes away from bus lines, a local cafe, great restaurants and shops. Take your bicycle or lace up your jogging shoes and try out the close-by Burke-Gilman trail that stretches from Ballard to Bothell.  Stop and take a tour through the University of Washington along the way. Lake Union and Gasworks Park are also close by with excellent views of downtown Seattle, and various recreational activities on the water.","The main bus line is just a block away, and Seattle is bicycle-friendly, with bike lanes and trails throughout the city. Parking is plentiful near the art studio and is available on the street. Be aware of zoned parking and limited-time parking signs in some areas. There are also ride-share opportunities available: Car2Go, Zipcar, Lyft and Uber.",44101586,13/9/2015,within a day,100%,100%,f,University District,1.0,1.0,"['email', 'phone', 'facebook', 'reviews', 'kba']",t,"North 39th Street, Seattle, WA 98103, United States",University District,University District,University District,98103,t,Other,Private room,2,1.0,1.0,1.0,Pull-out Sofa,Internet|||Wireless Internet|||Wheelchair Accessible|||Free Parking on Premises|||Pets Allowed|||Pets live on this property|||Cat(s)|||Heating|||Family/Kid Friendly|||Suitable for Events|||Washer|||Dryer|||Smoke Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo|||Lock on Bedroom Door|||24-Hour Check-in|||Hangers|||Hair Dryer|||Laptop Friendly Workspace,45.0,35.0,1,0.0,1,5,yesterday,t,29,59,88,88,0,2/3/2015,28/12/2015,92.0,10.0,8.0,9.0,10.0,10.0,9.0,f,flexible,f,f,1,1.36,True,True,False,True,True,True,False,False,True,False,True,True,False,True,True,False,True,False,True
693,9282348,A bedroom close to UW,"It's a bedroom close to UW in 3 minutes walk.In the first floor with a basement and large balcony and good lighting.We provide fridge, oven,microwave and cooking utensils.Close to safeway,QFC,gas station,shopping mall, restarant,bus station and P.O.","Guests looking for a quiet creative space yet want access to a bustling urban environment will enjoy this little studio.  Writers, artists and dreamers can enjoy a sumptuous brand-new sofa bed, bamboo floors,  and beautiful rustic cedar wood walls and ceilings.  Snuggle in bed with a book or work on a novel at the fold-out oak table. Adjustable task lighting helps to illuminate art projects or create a romantic mood. The bathroom is located downstairs  within the main house by the yoga studio. A side bar with a Keurig coffee maker, a microwave, mini fridge is also available, along with an assortment of coffees, teas and filtered water.","It's a bedroom close to UW in 3 minutes walk.In the first floor with a basement and large balcony and good lighting.We provide fridge, oven,microwave and cooking utensils.Close to safeway,QFC,gas station,shopping mall, restarant,bus station and P.O.","Wallingford is a lovely walkable neighborhood, just minutes away from bus lines, a local cafe, great restaurants and shops. Take your bicycle or lace up your jogging shoes and try out the close-by Burke-Gilman trail that stretches from Ballard to Bothell.  Stop and take a tour through the University of Washington along the way. Lake Union and Gasworks Park are also close by with excellent views of downtown Seattle, and various recreational activities on the water.","The main bus line is just a block away, and Seattle is bicycle-friendly, with bike lanes and trails throughout the city. Parking is plentiful near the art studio and is available on the street. Be aware of zoned parking and limited-time parking signs in some areas. There are also ride-share opportunities available: Car2Go, Zipcar, Lyft and Uber.",48203627,4/11/2015,within an hour,100%,100%,f,University District,1.0,1.0,"['email', 'phone', 'jumio']",f,"22nd Avenue Northeast, Seattle, WA 98105, United States",University District,University District,University District,98105,t,Apartment,Private room,2,0.5,1.0,1.0,Futon,TV|||Internet|||Wireless Internet|||Air Conditioning|||Kitchen|||Free Parking on Premises|||Hot Tub|||Indoor Fireplace|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Fire Extinguisher|||Essentials|||24-Hour Check-in|||Hangers|||Hair Dryer|||Laptop Friendly Workspace,35.0,35.0,15,15.0,1,1,4 weeks ago,t,0,0,0,34,0,2/3/2015,28/12/2015,92.0,10.0,8.0,9.0,10.0,10.0,9.0,t,flexible,f,f,1,1.36,True,False,False,True,True,True,False,True,True,True,True,False,False,True,False,False,False,True,True
694,8939306,The Greek Island Room w/ Breakfast,"This room is spacious, clean and comfortable only two blocks away from the University & 10 minutes on the bus to Downtown. Some of the best coffee shops, movie theaters, bookshops and ethnic restaurants are in the University District.","Your room is up the stairs, 2nd door on the left once you reach the top. The Bathroom light is on the wall to the left, outside the door. It is furnished with a queen bed, small fan, reading lamps and closet space with hangers.  The bedrooms don't have individual locks on the doors. Out of 500+ guests we have hosted in our 4 houses we have never had a single issue with security. There are 4 airbnb rooms that share the upstairs bathroom, please keep that in mind. Also, please open the window during and or after your shower to cut down moisture buildup.","This room is spacious, clean and comfortable only two blocks away from the University & 10 minutes on the bus to Downtown. Some of the best coffee shops, movie theaters, bookshops and ethnic restaurants are in the University District. Your room is up the stairs, 2nd door on the left once you reach the top. The Bathroom light is on the wall to the left, outside the door. It is furnished with a queen bed, small fan, reading lamps and closet space with hangers.  The bedrooms don't have individual locks on the doors. Out of 500+ guests we have hosted in our 4 houses we have never had a single issue with security. There are 4 airbnb rooms that share the upstairs bathroom, please keep that in mind. Also, please open the window during and or after your shower to cut down moisture buildup. Guests have access to the kitchen, living and dining rooms, bathrooms, etc. Basically the entire home.  Please refrain from buying and storing large amounts of groceries. There is space for smaller items and",The University district neighborhood is amazing. Alive with different types of people throughout the year.  A multitude of restaurants and shops plus amazing proximity to downtown Seattle and other popular local neighborhoods.  The North entrance to the University of Washington is just 2 blocks south & University Way is also just 2 blocks west of our location. Super easy public transportation in and out of the area makes the UD a prime location.,"There are a multitude of ways to travel to our location; easiet; drive, UBER or taxi  (parking is through the alley behind the house.) * FROM AIRPORT* - rental car or taxi (no uber) - light rail to downtow(URL HIDDEN)(convention center stop within tunnel) - transfer to bus:(#72, #72x, or other) (depending on day & time) - depart bus within just a few blocks of our location no matter which bus you take. All busses to downtown take only 10-15min depending on traffic. The trip by car from the airport can take 30-60min depending on traffic if you drive. The light rail takes about 30min to reach downtown from the airport.",26967583,30/1/2015,within an hour,98%,100%,f,University District,21.0,21.0,"['email', 'phone', 'facebook', 'reviews']",f,"16th Ave NE, Seattle, WA 98105, United States",University District,University District,University District,98105,f,House,Private room,2,1.0,1.0,1.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Breakfast|||Heating|||Smoke Detector|||Carbon Monoxide Detector|||Fire Extinguisher|||Essentials|||Shampoo,41.0,10.0,1,15.0,1,1125,today,t,23,53,83,358,14,21/10/2015,12/12/2015,93.0,9.0,9.0,10.0,10.0,9.0,9.0,t,strict,f,f,21,5.53,False,False,True,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
695,5423692,Cozy Room Near UW,"Simple, but comfortable room in Ravenna/University District, walking distance to UW and Greenlake. Nice, quiet neighborhood close to plenty of restaurants, bars, and shops. Great bus access to anywhere else in Seattle. (If booked, ask for other room)","Your room is up the stairs, 2nd door on the left once you reach the top. The Bathroom light is on the wall to the left, outside the door. It is furnished with a queen bed, small fan, reading lamps and closet space with hangers.  The bedrooms don't have individual locks on the doors. Out of 500+ guests we have hosted in our 4 houses we have never had a single issue with security. There are 4 airbnb rooms that share the upstairs bathroom, please keep that in mind. Also, please open the window during and or after your shower to cut down moisture buildup.","Simple, but comfortable room in Ravenna/University District, walking distance to UW and Greenlake. Nice, quiet neighborhood close to plenty of restaurants, bars, and shops. Great bus access to anywhere else in Seattle. (If booked, ask for other room) In addition to your private room and shared bathroom, you'll have access to the front room (TV, piano, fire place), kitchen (store food in fridge brew coffee, plenty of cookware and dishes, brita pitcher), laundry (downstairs in the basement, please ask and I'll show you), and a beautiful back patio that is a great place to keep cool and relax during warm weather. I am always available by phone if you need anything and I usually check in regularly to see if there is anything I can do to make your stay better. If I'm around, I'm happy to chat or grab a drink. I love meeting guests and getting to know more about them, but if you want to just be on your own, that's great too. I'll follow your lead! It's a great residential neighborhood with p","It's a great residential neighborhood with plenty of fantastic bars and restaurants within walking distance.  Restaurants/Bars Taste of India - Best Indian food ever, just a couple streets away! Amazing Thai - The name says it all! It's family run and the food is fantastic. Cafe Racer - Great bar/cafe with good food, cheap drinks, interesting people, sometimes music. Monkey Pub - closest bar. Nice neighborhood place to grab a beer. Blue Moon Tavern - one of the oldest bars in Seattle, just up the street on 45th. If you like dive bars, you'll love this place. Atlantic Crossing - Walk up Roosevelt to this place, which is just past 65th. Really good food and great bartenders. Just a great place to hang out.  Pies and Pints - Super tasty savory pies. I recommend walking through the restaurant to the back and getting food and drinks in the bar. Die Bierstube - Really cool German pub up Roosevelt, just past Ravenna   Burgundian - One of my favorite places in Seattle. They have fantastic cock","If you have a car, I have a guest permit for you to park on the street. There is always plenty of parking. The bus system is great too, with a stop two corners up that will take you straight downtown. There are also plenty of nearby stops to take you pretty much anywhere you want to go in Seattle. I'm happy to help you figure out transit routes if you ask.  Taxi or Uber to airport usually runs around $40-50. If I'm available, I will give you a ride for half that price. I recommend taking the light rail from the airport to downtown and then a bus or taxi from there to the house.",11613383,24/1/2014,within an hour,100%,100%,f,University District,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,"Northeast 53rd Street, Seattle, WA 98105, United States",University District,University District,University District,98105,t,House,Private room,2,1.0,1.0,1.0,Futon,TV|||Internet|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Pets live on this property|||Cat(s)|||Indoor Fireplace|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||Essentials|||Shampoo,59.0,10.0,1,10.0,1,40,yesterday,t,30,60,90,365,36,21/3/2015,30/9/2015,95.0,10.0,9.0,10.0,10.0,9.0,9.0,f,moderate,f,f,2,3.72,False,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,False,True,True
