Index,id,name,summary,space,description,neighborhood_overview,transit,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,street,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,zipcode,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,_61,_62,Breakfast,Essentials,_65,_66,Gym,_68,Internet,Kitchen,_71,_72,Pool,_74,_75,_76,_77,TV,_79
2397,3124383,Jodi's Place in Maple Leaf,"I've written ""This is Your Home"" in Danish to Arabic. Close to great restaurants, Maple Leaf is on a major busline and a short walk to the local college and mall. You can quickly be in downtown Seattle  quickly on several different bus routes.","This is a medium security apartment building in a quiet, quaint neighborhood in the north section of the city. There is elevator access to my second floor apartment. You will have a full private bathroom with shower and tub. These accommodations are immediately accessed at the entrance. Warm and inviting home, free wi-fi, books to read. Owner will be on premise at times but comes and goes during the day. Close to everything and on major bus routes. LGBT Friendly","I've written ""This is Your Home"" in Danish to Arabic. Close to great restaurants, Maple Leaf is on a major busline and a short walk to the local college and mall. You can quickly be in downtown Seattle  quickly on several different bus routes. This is a medium security apartment building in a quiet, quaint neighborhood in the north section of the city. There is elevator access to my second floor apartment. You will have a full private bathroom with shower and tub. These accommodations are immediately accessed at the entrance. Warm and inviting home, free wi-fi, books to read. Owner will be on premise at times but comes and goes during the day. Close to everything and on major bus routes. LGBT Friendly Walking distance to Northgate Mall, beautiful new Maple Leaf Reservoir Park down the street, busline in front of building. Great restaurants, Cloud City Coffee, and Native art galleries.   I interact with my guests as much as they like. People often ask about my art, which can lead to all","Neighborhood has beautiful parks and there are always people walking the streets from early in the morning to late in the evening. Maple Leaf seems to be a lot more friendly than other areas of Seattle and everyone is helpful, from the Hardware Store to the coffee shops.","There are several bus routes that go down Roosevelt and adjacent streets. An express bus from the transit station down at the Mall, which is a ten minute walk, will get you downtown in less than ten minutes. You can always find a Car2Go as they seem to be everywhere, plus we have Uber, ZipCar and Lyft in Seattle.",13643895,28/3/2014,within an hour,100%,100%,f,Maple Leaf,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,"Roosevelt Way Northeast, Seattle, WA 98115, United States",Maple Leaf,Maple Leaf,Northgate,98115,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Pets Allowed|||Elevator in Building|||Buzzer/Wireless Intercom|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Safety Card|||Fire Extinguisher|||Essentials,59.0,25.0,1,0.0,2,1125,4 days ago,t,0,28,58,329,22,1/8/2014,3/12/2015,95.0,10.0,9.0,10.0,10.0,9.0,10.0,f,flexible,f,f,1,1.26,False,True,False,True,True,False,False,False,True,True,True,True,False,True,True,False,False,False,True
2398,5863446,Private Nice Bedroom at Northgate,This is a private big bedroom with one full bathroom used exclusively in the heart of Northgate. Convenient to everything.,"This is a medium security apartment building in a quiet, quaint neighborhood in the north section of the city. There is elevator access to my second floor apartment. You will have a full private bathroom with shower and tub. These accommodations are immediately accessed at the entrance. Warm and inviting home, free wi-fi, books to read. Owner will be on premise at times but comes and goes during the day. Close to everything and on major bus routes. LGBT Friendly",This is a private big bedroom with one full bathroom used exclusively in the heart of Northgate. Convenient to everything.,"Neighborhood has beautiful parks and there are always people walking the streets from early in the morning to late in the evening. Maple Leaf seems to be a lot more friendly than other areas of Seattle and everyone is helpful, from the Hardware Store to the coffee shops.","There are several bus routes that go down Roosevelt and adjacent streets. An express bus from the transit station down at the Mall, which is a ten minute walk, will get you downtown in less than ten minutes. You can always find a Car2Go as they seem to be everywhere, plus we have Uber, ZipCar and Lyft in Seattle.",20331331,20/8/2014,within an hour,100%,100%,f,Maple Leaf,3.0,3.0,"['email', 'phone', 'facebook', 'google', 'linkedin', 'reviews', 'kba']",t,"Northeast 103rd Street, Seattle, WA 98125, United States",Maple Leaf,Maple Leaf,Northgate,98125,t,House,Private room,2,1.0,1.0,1.0,Real Bed,TV|||Cable TV|||Internet|||Kitchen|||Free Parking on Premises|||Hot Tub|||Indoor Fireplace|||Heating|||Family/Kid Friendly|||Suitable for Events|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||Essentials|||Shampoo,55.0,30.0,1,5.0,1,1125,3 days ago,t,0,7,37,312,0,1/8/2014,3/12/2015,95.0,10.0,9.0,10.0,10.0,9.0,10.0,f,strict,f,f,3,1.26,False,False,False,True,True,True,False,True,True,True,True,False,False,True,False,False,True,True,True
2399,9155422,Cozy and Quiet Seattle Home,"The home is located just north of the University District, in a sleepy little neighborhood called Maple Leaf. Many of the streets in the neighborhood are tree-lined, and the home itself is tucked away with a ""secret garden"" sort of feel.","Everyone who visits our home seems to comment on its surprising 'hidden' feeling. Just minutes from downtown, greenlake and the university district, the large laurel hedge surrounding the small property hides you away in a garden, complete with four roaming little hens (Mabel, Maxine, Munk and Mo, our girls).  Your room is a well lit cozy room with a comfortable queen size bed (a brand new Tuft & Needle organic 10"" mattress), and a closet. It is right across the hallway from the shared bathroom. It is light and airy, and a","The home is located just north of the University District, in a sleepy little neighborhood called Maple Leaf. Many of the streets in the neighborhood are tree-lined, and the home itself is tucked away with a ""secret garden"" sort of feel. Everyone who visits our home seems to comment on its surprising 'hidden' feeling. Just minutes from downtown, greenlake and the university district, the large laurel hedge surrounding the small property hides you away in a garden, complete with four roaming little hens (Mabel, Maxine, Munk and Mo, our girls).  Your room is a well lit cozy room with a comfortable queen size bed (a brand new Tuft & Needle organic 10"" mattress), and a closet. It is right across the hallway from the shared bathroom. It is light and airy, and a You will have a key to the house, and can come and go as you please.  Please feel free to enjoy the yard, just keep an eye out for the hens and be sure to keep the gates shut. Let us know if there is anything else you'll need! We wou","Our central location is just minutes from an I-5 entrance, 10 minutes from downtown Seattle and The University of Washington, Fremont, Greenlake or Capitol Hill. A few of our neighborhood favorites:  Cloud City Coffee - We love to walk up to Roosevelt and 89th on a sunny day and grab a coffee from Cloud City, then perhaps we'll take it across the street to the Maple Leaf Reservoir Park, where there's pickle ball courts, a beautiful track with a view of downtown, playgrounds and fields. Blue Saucer - Just a block off from Cloud City, Blue Saucer serves Stumptown and is delicious! Broadcast Coffee - Of course we start with coffee right? We're a little addicted, as true Seattlites often are. Our new favorite tradition this spring is to ride our bikes to Broadcast (it's a little further to ride and quite hilly, but worthwhile). We order gibraltors and catch up on each other's week. Judy Fu's Snappy Dragon - best chinese food around, and they deliver right to your door if you're craving a q","Our home's location is ideally suited to catch a bus to downtown (77, 73, or 312). The 77 and 312 can both get you downtown in 15-20 minutes. The 73 will take you over to the University District or Downtown. The 309 will take you up to Capitol Hill/First Hill.",12328574,17/2/2014,a few days or more,40%,100%,f,Maple Leaf,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,"Northeast 90th Street, Seattle, WA 98115, United States",Maple Leaf,Maple Leaf,Northgate,98115,t,House,Private room,1,1.0,1.0,1.0,Real Bed,Internet|||Wireless Internet|||Kitchen|||Pets live on this property|||Other pet(s)|||Indoor Fireplace|||Heating|||Washer|||Dryer|||Smoke Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo|||Lock on Bedroom Door|||Hangers|||Hair Dryer|||Iron,55.0,30.0,1,0.0,1,1125,6 weeks ago,t,30,60,90,365,0,1/8/2014,3/12/2015,95.0,10.0,9.0,10.0,10.0,9.0,10.0,f,strict,f,f,1,1.26,False,False,False,True,False,False,False,False,True,True,True,True,False,True,True,False,False,False,True
2400,5047188,nice private room,I had to put up a picture of my room because the previous roommate has been living in the master bedroom. The one I am renting out is the master bedroom which is bigger and with real bed.,"Everyone who visits our home seems to comment on its surprising 'hidden' feeling. Just minutes from downtown, greenlake and the university district, the large laurel hedge surrounding the small property hides you away in a garden, complete with four roaming little hens (Mabel, Maxine, Munk and Mo, our girls).  Your room is a well lit cozy room with a comfortable queen size bed (a brand new Tuft & Needle organic 10"" mattress), and a closet. It is right across the hallway from the shared bathroom. It is light and airy, and a",I had to put up a picture of my room because the previous roommate has been living in the master bedroom. The one I am renting out is the master bedroom which is bigger and with real bed.,"Our central location is just minutes from an I-5 entrance, 10 minutes from downtown Seattle and The University of Washington, Fremont, Greenlake or Capitol Hill. A few of our neighborhood favorites:  Cloud City Coffee - We love to walk up to Roosevelt and 89th on a sunny day and grab a coffee from Cloud City, then perhaps we'll take it across the street to the Maple Leaf Reservoir Park, where there's pickle ball courts, a beautiful track with a view of downtown, playgrounds and fields. Blue Saucer - Just a block off from Cloud City, Blue Saucer serves Stumptown and is delicious! Broadcast Coffee - Of course we start with coffee right? We're a little addicted, as true Seattlites often are. Our new favorite tradition this spring is to ride our bikes to Broadcast (it's a little further to ride and quite hilly, but worthwhile). We order gibraltors and catch up on each other's week. Judy Fu's Snappy Dragon - best chinese food around, and they deliver right to your door if you're craving a q","Our home's location is ideally suited to catch a bus to downtown (77, 73, or 312). The 77 and 312 can both get you downtown in 15-20 minutes. The 73 will take you over to the University District or Downtown. The 309 will take you up to Capitol Hill/First Hill.",25465256,1/1/2015,within a day,80%,100%,f,Maple Leaf,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,"Northeast 106th Street, Seattle, WA 98125, United States",Maple Leaf,Maple Leaf,Northgate,98125,t,Apartment,Private room,2,1.0,1.0,1.0,Real Bed,TV|||Cable TV|||Internet|||Wireless Internet|||Pool|||Kitchen|||Free Parking on Premises|||Gym|||Indoor Fireplace|||Buzzer/Wireless Intercom|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo,51.0,30.0,1,0.0,1,1125,2 days ago,t,30,60,90,365,2,4/2/2015,7/3/2015,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,flexible,f,f,2,0.18,False,False,False,True,False,True,True,False,True,True,True,False,True,True,True,False,False,True,True
2401,5825701,"Charm, Comfort & Serenity w/Hot Tub","Charming custom craftsman in super safe Maple Leaf area, close to Green Lake, U.W. & major bus lines that easily gets you to the Downtown Seattle, Convention Center and Safeco Field. Walking distance to great restaurants, coffee shops & a big park!","This is a very comfortable and quiet 4 bedroom house, with a beautiful private backyard, with western exposure views of the Olympics and beautiful Sunsets! It's great for evening BBQs and morning coffee. The yard is filled with flowers and fruit trees.  The kitchen is newly remodeled with granite countertops, a Viking gas stove, dishwasher, an insta hot (hot water on demand) for tea and coffee, and is well furnished with cooking utensils.   The deck has a large BBQ, just outside the french doors, as well as a dining table and heat lamp for breakfast, lunch or evening dinners. The backyard also has a very nice HotSpring hot tub that seats six, which is completely private for your enjoyment! You will also have an enjoyable time our family room, with a big screen TV, instant fireplace and comfortable leather seating.","Charming custom craftsman in super safe Maple Leaf area, close to Green Lake, U.W. & major bus lines that easily gets you to the Downtown Seattle, Convention Center and Safeco Field. Walking distance to great restaurants, coffee shops & a big park! This is a very comfortable and quiet 4 bedroom house, with a beautiful private backyard, with western exposure views of the Olympics and beautiful Sunsets! It's great for evening BBQs and morning coffee. The yard is filled with flowers and fruit trees.  The kitchen is newly remodeled with granite countertops, a Viking gas stove, dishwasher, an insta hot (hot water on demand) for tea and coffee, and is well furnished with cooking utensils.   The deck has a large BBQ, just outside the french doors, as well as a dining table and heat lamp for breakfast, lunch or evening dinners. The backyard also has a very nice HotSpring hot tub that seats six, which is completely private for your enjoyment! You will also have an enjoyable time our family room","This charming house is located in the heart of the Maple Leaf area (an award winning neighborhood), literally one to three blocks from many bars, coffee shops, retail stores, and Seattle's brand new Maple Leaf Reservoir Park, with views of Mt. Rainier and the entire Seattle skyline. There is an amazing backyard with a hot tub for morning or evening soaks.","This house is one block away from major bus lines to downtown Seattle, U.W., Pike Place Market or the Eastside.",4181260,18/11/2012,within a few hours,100%,100%,t,Maple Leaf,2.0,2.0,"['email', 'phone', 'facebook', 'reviews', 'jumio']",t,"8th Avenue Northeast, Seattle, WA 98115, United States",Maple Leaf,Maple Leaf,Northgate,98115,t,House,Entire home/apt,8,2.0,4.0,4.0,Real Bed,TV|||Cable TV|||Internet|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Hot Tub|||Indoor Fireplace|||Heating|||Washer|||Dryer|||Smoke Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo,200.0,125.0,6,20.0,2,29,4 weeks ago,t,16,46,76,342,30,22/4/2015,1/1/2016,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f,moderate,f,f,2,3.49,False,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,True,True
2402,5499882,Hideaway at the Edge of the City,"This is our neighborhood and we love it! Our two bedroom mother-in-law apartment is a short walk from coffee shops, the Maple Leaf Reservoir Park, craft cocktail bars and pubs. We're also blocks from bus lines to downtown, UW and Capitol Hill.   ","Everyone who visits our home seems to comment on its surprising 'hidden' feeling.  Just minutes from downtown, greenlake and the university district, the large laurel hedge surrounding the small property hides you away in a garden, complete with four roaming little hens (Mabel, Maxine, Munk and Mo, our girls). The downstairs mother in law has a private entrance, fully stocked kitchen, tv, dvd player, plethora of dvds, a leather couch, dining table that can seat up to  6,  two separate bedrooms with queen beds and a full bathroom.  You'll have the perfect hideaway to come home to after your days exploring the city and its wonderful surrounding neighborhoods.","This is our neighborhood and we love it! Our two bedroom mother-in-law apartment is a short walk from coffee shops, the Maple Leaf Reservoir Park, craft cocktail bars and pubs. We're also blocks from bus lines to downtown, UW and Capitol Hill.    Everyone who visits our home seems to comment on its surprising 'hidden' feeling.  Just minutes from downtown, greenlake and the university district, the large laurel hedge surrounding the small property hides you away in a garden, complete with four roaming little hens (Mabel, Maxine, Munk and Mo, our girls). The downstairs mother in law has a private entrance, fully stocked kitchen, tv, dvd player, plethora of dvds, a leather couch, dining table that can seat up to  6,  two separate bedrooms with queen beds and a full bathroom.  You'll have the perfect hideaway to come home to after your days exploring the city and its wonderful surrounding neighborhoods. Your private entrance comes in right at the entrance to the shared laundry room.  You a","Our central location is just minutes from an I-5 entrance, 10 minutes from downtown Seattle and The University of Washington, Fremont, Greenlake or Capitol Hill.   A few of our neighborhood favorites:  Cloud City Coffee - We love to walk up to Roosevelt and 89th on a sunny day and grab a coffee from Cloud City, then perhaps we'll take it across the street to the Maple Leaf Reservoir Park, where there's pickle ball courts, a beautiful track with a view of downtown, playgrounds and fields.  Blue Saucer - Just a block off from Cloud City, Blue Saucer serves Stumptown and is delicious!  Broadcast Coffee - Of course we start with coffee right?  We're a little addicted, as true Seattlites often are.  Our new favorite tradition this spring is to ride our bikes to Broadcast (it's a little further to ride and quite hilly, but worthwhile). We order gibraltors and catch up on each other's week.  Judy Fu's Snappy Dragon - best chinese food around, and they deliver right to your door if you're crav","I commute largely by public transit, so our home's location is ideally suited to catch a bus to downtown (77, 73, or 312). The 77 and 312 can both get you downtown in 15-20 minutes.  The 73 will take you over to the University District or Downtown. The 309 will take you up to Capitol Hill/First Hill.  ",13024859,11/3/2014,within an hour,100%,100%,t,Maple Leaf,2.0,2.0,"['email', 'phone', 'reviews', 'kba']",t,"Northeast 90th Street, Seattle, WA 98115, United States",Maple Leaf,Maple Leaf,Northgate,98115,t,Apartment,Entire home/apt,5,1.0,2.0,2.0,Real Bed,TV|||Internet|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Breakfast|||Pets live on this property|||Other pet(s)|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Safety Card|||Essentials|||Shampoo|||Hangers|||Hair Dryer|||Iron|||Laptop Friendly Workspace,100.0,50.0,1,0.0,1,1125,yesterday,t,0,0,6,273,37,28/3/2015,8/9/2015,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f,moderate,f,f,2,3.92,False,False,True,True,True,True,False,False,True,True,True,True,False,True,True,False,False,True,True
2403,7529124,Bamboo Loft Studio in Mapleleaf,"Contemporary studio apartment with lots of natural light, second floor of our Mapleleaf home. Separate entry from raised private deck. Walk to Cafes, Restaurants.  Five minutes drive to UW and 10 minutes from Downtown","This is a unique space in that it is up high, making it cozy without feeling closed in. I would describe it as private but not secluded, sharing walls with our home space so its more appropriate for guests looking to relax or for business travelers than for late night partiers. Coming and going at any hour is totally fine just be aware that your space is on the second floor over a bedroom,  moderate volume walking and talking is no problem on stairs or in the space. It is a complete studio apartment, becoming a living room space by day and a bedroom by night.  Currently we have a very unique and comfortable sofa bed. It is convertible into one or two twin beds or a queen size bed. It is easy to convert not requiring a lot of strength. It has a mattress that holds its shape because it has a latex foam core (not a futon), it is wood-framed under the mattress so it is never low in the middle, and has a thick memory foam cover.   Guests should know this is a truly peaceful space.  Pristine","Contemporary studio apartment with lots of natural light, second floor of our Mapleleaf home. Separate entry from raised private deck. Walk to Cafes, Restaurants.  Five minutes drive to UW and 10 minutes from Downtown This is a unique space in that it is up high, making it cozy without feeling closed in. I would describe it as private but not secluded, sharing walls with our home space so its more appropriate for guests looking to relax or for business travelers than for late night partiers. Coming and going at any hour is totally fine just be aware that your space is on the second floor over a bedroom,  moderate volume walking and talking is no problem on stairs or in the space. It is a complete studio apartment, becoming a living room space by day and a bedroom by night.  Currently we have a very unique and comfortable sofa bed. It is convertible into one or two twin beds or a queen size bed. It is easy to convert not requiring a lot of strength. It has a mattress that holds its shap","Mapleleaf is one of the earliest suburb districts in the city. It is a very walkable neighborhood with a large new park about 5 blocks from us with pickleball, basketball courts a playground with a zipline, and a running track. There are numerous restaurants and cafes near by (see photos). The homes range from two to three bedroom homes, It has a very safe, calm and friendly feel. Families walk year round along tree-lined streets and yards with hedges and flowers in the spring and autumn colors in the fall. Our favorite walk is a walk along 12th Ave NE down to Mapleleaf Park about 6 blocks away.","We are 10 minutes north of the city center by car, 15-20 minutes during peak traffic hours.   If you are coming from the SEATAC airport you can take the lightrail train directly from the airport to the downtown bus tunnel at king street station and switch to the Northbound 73 bus there...then travel directly to your accommodations here with us, getting off at the stop nearest NE 94th St on 15th Ave NE.  Guests can use a variety of transportation options to get around from our location.  Seattle Metro Bus service within 2 blocks walking distance include the #66, #68,69 and #73 buses which travel on Roosevelt or 15th Avenue NE. We are 5-7 minutes from the University District on the 73 bus, downtown is 17 minute away on the 73 express bus. We are 3-5 minutes by bus(68) or a ten minute walk to Northgate Mall and Metro Transit Center.  Locally Uber and Lift are very active as well as CARTOGO transportation options. We are 1.5 blocks from the 73 bus stop which does stop in the bus tunnel dow",39456755,24/7/2015,within a few hours,90%,100%,f,Maple Leaf,1.0,1.0,"['email', 'phone', 'google', 'reviews', 'kba']",t,"NE 94th Street, Seattle, WA 98115, United States",Maple Leaf,Maple Leaf,Northgate,98115,t,Apartment,Entire home/apt,2,1.0,0.0,1.0,Pull-out Sofa,Internet|||Wireless Internet|||Kitchen|||Heating|||Family/Kid Friendly|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo,79.0,50.0,1,0.0,1,1125,4 days ago,t,9,30,59,59,20,25/9/2015,26/12/2015,97.0,10.0,10.0,10.0,10.0,9.0,10.0,f,flexible,f,f,1,5.88,False,False,False,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,True
2404,7995944,The Maple Leaf Mother in Law,"Our young family of 4 welcomes you to Maple Leaf. Enjoy your own private section of our home in a quiet neighborhood near Greenlake UW. The Studio has a clean & modern industrial feel. Stained concrete floors, TV, its own kitchen, microwave, stove & full laundry. Private entrance and free off-street parking. It's only a 5 to 10 minute walk to shopping, coffee shops, parks, a movie theater & grocery stores. There are bus lines right off our street and we are less than a mile from I-5.","This is a unique space in that it is up high, making it cozy without feeling closed in. I would describe it as private but not secluded, sharing walls with our home space so its more appropriate for guests looking to relax or for business travelers than for late night partiers. Coming and going at any hour is totally fine just be aware that your space is on the second floor over a bedroom,  moderate volume walking and talking is no problem on stairs or in the space. It is a complete studio apartment, becoming a living room space by day and a bedroom by night.  Currently we have a very unique and comfortable sofa bed. It is convertible into one or two twin beds or a queen size bed. It is easy to convert not requiring a lot of strength. It has a mattress that holds its shape because it has a latex foam core (not a futon), it is wood-framed under the mattress so it is never low in the middle, and has a thick memory foam cover.   Guests should know this is a truly peaceful space.  Pristine","Our young family of 4 welcomes you to Maple Leaf. Enjoy your own private section of our home in a quiet neighborhood near Greenlake UW. The Studio has a clean & modern industrial feel. Stained concrete floors, TV, its own kitchen, microwave, stove & full laundry. Private entrance and free off-street parking. It's only a 5 to 10 minute walk to shopping, coffee shops, parks, a movie theater & grocery stores. There are bus lines right off our street and we are less than a mile from I-5.","Mapleleaf is one of the earliest suburb districts in the city. It is a very walkable neighborhood with a large new park about 5 blocks from us with pickleball, basketball courts a playground with a zipline, and a running track. There are numerous restaurants and cafes near by (see photos). The homes range from two to three bedroom homes, It has a very safe, calm and friendly feel. Families walk year round along tree-lined streets and yards with hedges and flowers in the spring and autumn colors in the fall. Our favorite walk is a walk along 12th Ave NE down to Mapleleaf Park about 6 blocks away.","We are 10 minutes north of the city center by car, 15-20 minutes during peak traffic hours.   If you are coming from the SEATAC airport you can take the lightrail train directly from the airport to the downtown bus tunnel at king street station and switch to the Northbound 73 bus there...then travel directly to your accommodations here with us, getting off at the stop nearest NE 94th St on 15th Ave NE.  Guests can use a variety of transportation options to get around from our location.  Seattle Metro Bus service within 2 blocks walking distance include the #66, #68,69 and #73 buses which travel on Roosevelt or 15th Avenue NE. We are 5-7 minutes from the University District on the 73 bus, downtown is 17 minute away on the 73 express bus. We are 3-5 minutes by bus(68) or a ten minute walk to Northgate Mall and Metro Transit Center.  Locally Uber and Lift are very active as well as CARTOGO transportation options. We are 1.5 blocks from the 73 bus stop which does stop in the bus tunnel dow",20435133,23/8/2014,within an hour,100%,100%,f,Maple Leaf,1.0,1.0,"['email', 'phone', 'google', 'linkedin', 'reviews', 'jumio']",t,"Northeast 96th Street, Seattle, WA 98115, United States",Maple Leaf,Maple Leaf,Northgate,98115,t,House,Entire home/apt,2,1.0,1.0,1.0,Real Bed,TV|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Heating|||Family/Kid Friendly|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Essentials|||Shampoo,90.0,20.0,2,20.0,1,30,today,t,17,47,77,352,25,31/8/2015,31/12/2015,96.0,10.0,10.0,10.0,10.0,9.0,9.0,f,flexible,f,f,1,5.91,False,False,False,True,True,True,False,False,True,True,True,False,False,True,False,False,False,True,True
2405,5538874,Nice Cozy Futon in Mapleleaf,"This is a futon in my living room. I've been hosting via Couchsurfing for several years using this space and it's been quite popular. We're located very near a transit hub, shopping, gym, other activities. Wooden privacy screen. Full kitchen access.","You will enjoy the convenience and surprising quiet of this location! Also, I keep my place clean (see the reviews for my other listing) so if you like your place clean-clean-clean, stay here.","This is a futon in my living room. I've been hosting via Couchsurfing for several years using this space and it's been quite popular. We're located very near a transit hub, shopping, gym, other activities. Wooden privacy screen. Full kitchen access. You will enjoy the convenience and surprising quiet of this location! Also, I keep my place clean (see the reviews for my other listing) so if you like your place clean-clean-clean, stay here. Full access to kitchen, laundry, bathroom, building pool. I'm typically hands-off unless you need help. I can be hands-on if you request. This is a commercial and residential neighborhood; statistically considered blue collar. Our building has a run-down looking exterior (it will be remodeled in 2016). Many residents are university and college students and immigrants (there are many Saudis and Ethiopians, for example). It's incredibly convenient to shopping and services (3-5 minute walk to bus stops, the mall, to the grocery, library, to shops and res","This is a commercial and residential neighborhood; statistically considered blue collar. Our building has a run-down looking exterior (it will be remodeled in 2016). Many residents are university and college students and immigrants (there are many Saudis and Ethiopians, for example). It's incredibly convenient to shopping and services (3-5 minute walk to bus stops, the mall, to the grocery, library, to shops and restaurants and to the post office). We have a small wetlands park that is in the process of restoration next to the building if you enjoy bird watching. We have a lot of ducks and the park is also home to several elusive beavers. It's a good place to live but not a touristic location.",The closest bus stops are only 0.2 mile away and the transit center is about a 5-8 minute walk away.,10590193,12/12/2013,within an hour,100%,100%,t,Maple Leaf,2.0,2.0,"['email', 'phone', 'facebook', 'google', 'reviews', 'kba']",t,"8th Avenue Northeast, Seattle, WA 98125, United States",Maple Leaf,Maple Leaf,Northgate,98125,t,Apartment,Shared room,1,1.0,1.0,1.0,Futon,TV|||Cable TV|||Internet|||Wireless Internet|||Pool|||Kitchen|||Free Parking on Premises|||Breakfast|||Pets live on this property|||Cat(s)|||Elevator in Building|||Indoor Fireplace|||Buzzer/Wireless Intercom|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Safety Card|||Fire Extinguisher|||Essentials|||Shampoo,30.0,75.0,1,25.0,2,10,a week ago,t,0,0,1,276,3,28/5/2015,12/9/2015,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,strict,f,f,2,0.41,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,False,False,True,True
2406,4941356,Nice Apartment --living room.,The place is nice and spacious with furniture. The apartment is located at the center of the Northgate mall where everything is convenient and walkable. ,The apartment is very clean and spacious. You are welcome to use all the kitchen supplies.,"The place is nice and spacious with furniture. The apartment is located at the center of the Northgate mall where everything is convenient and walkable.  The apartment is very clean and spacious. You are welcome to use all the kitchen supplies. You will have access to the pool, the gym. I will provide clean towel. The neighborhood is nice and safe. The mall, grocery story, bus stops are just 5 mins away. The view around the apartment is beautiful.  The transit center is 10 mins away and the buses there will take you around the city. 41 is 5 mins away and will take you to downtown within 20 mins.  I like to share everything. I want to be your friend. ","The neighborhood is nice and safe. The mall, grocery story, bus stops are just 5 mins away. The view around the apartment is beautiful. ",The transit center is 10 mins away and the buses there will take you around the city. 41 is 5 mins away and will take you to downtown within 20 mins. ,25465256,1/1/2015,within a day,80%,100%,f,Maple Leaf,2.0,2.0,"['email', 'phone', 'google', 'reviews', 'jumio']",t,"Northeast 106th Street, Seattle, WA 98125, United States",Maple Leaf,Maple Leaf,Northgate,98125,t,Apartment,Shared room,1,1.0,1.0,1.0,Futon,TV|||Cable TV|||Internet|||Wireless Internet|||Kitchen|||Free Parking on Premises|||Indoor Fireplace|||Heating|||Washer|||Dryer|||Smoke Detector|||Carbon Monoxide Detector|||First Aid Kit|||Fire Extinguisher|||Shampoo,35.0,75.0,1,0.0,1,1125,2 months ago,t,29,59,88,88,16,6/1/2015,16/12/2015,89.0,9.0,9.0,9.0,9.0,9.0,9.0,f,flexible,f,f,2,1.32,False,False,False,True,False,True,False,False,True,True,True,False,False,True,False,False,False,True,True
